"Postcode","OA_Code","Total","Percentage"
"GL168PB","E00113020",2,18
"GL168PB","W00008325",9,82
"GL168PD","E00113020",23,92
"GL168PD","W00008325",2,8
"GL168PY","E00113070",2,5
"GL168PY","E00113079",37,95
"GL168QB","E00113079",9,60
"GL168QB","E00113177",6,40
"GL168QD","E00113076",7,58
"GL168QD","E00113177",5,42
"GL168QE","E00113060",2,4
"GL168QE","E00113061",55,96
"GL168QH","E00112993",8,53
"GL168QH","E00113060",7,47
"GL168QN","E00113023",2,67
"GL168QN","E00113060",1,33
"GL168QQ","E00112994",2,50
"GL168QQ","E00113060",2,50
"GL168QU","E00112993",7,58
"GL168QU","E00113060",5,42
"GL168QY","E00112993",8,80
"GL168QY","E00113060",2,20
"GL168QZ","E00112992",2,17
"GL168QZ","E00112995",10,83
"GL168TR","E00113062",4,33
"GL168TR","E00113068",8,67
"GL170AD","E00112996",14,30
"GL170AD","E00112999",33,70
"GL170DD","E00113157",0,0
"GL170DD","E00113158",3,100
"GL170DP","E00070982",1,6
"GL170DP","E00113161",15,94
"GL170DR","E00070982",2,3
"GL170DR","E00113161",62,97
"GL170DS","E00113159",15,83
"GL170DS","E00113160",3,17
"GL170DX","E00113099",2,15
"GL170DX","E00113160",11,85
"GL170DZ","E00113099",3,43
"GL170DZ","E00113160",4,57
"GL170ED","E00113099",19,100
"GL170ED","E00113160",0,0
"GL170EQ","E00113161",34,56
"GL170EQ","E00113162",27,44
"GL170HB","E00113046",9,50
"GL170HB","E00113160",9,50
"GL170JG","E00113155",2,10
"GL170JG","E00113161",19,90
"GL170JN","E00113154",3,8
"GL170JN","E00113155",2,5
"GL170JN","E00113158",3,8
"GL170JN","E00113161",30,79
"GL170LG","E00112997",78,94
"GL170LG","E00112998",5,6
"GL170LJ","E00112997",34,87
"GL170LJ","E00113000",5,13
"GL170LR","E00070980",7,13
"GL170LR","E00113000",48,87
"GL170LS","E00070980",35,88
"GL170LS","E00113000",5,13
"GL170LT","E00070980",10,91
"GL170LT","E00113000",1,9
"GL170NF","E00113001",15,68
"GL170NF","E00113219",7,32
"GL170NG","E00113001",12,86
"GL170NG","E00113027",2,14
"GL170NP","E00113001",12,10
"GL170NP","E00113219",109,90
"GL170PN","E00113001",8,33
"GL170PN","E00113027",16,67
"GL170PT","E00113001",37,95
"GL170PT","E00113027",2,5
"GL170QF","E00112999",23,96
"GL170QF","E00113159",1,4
"GL170RF","E00070980",3,18
"GL170RF","E00113000",14,82
"GL170SF","E00113156",16,89
"GL170SF","E00113158",2,11
"GL179AD","E00113151",5,19
"GL179AD","E00113154",22,81
"GL179AH","E00113112",49,96
"GL179AH","E00113123",2,4
"GL179AP","E00113110",59,72
"GL179AP","E00113112",23,28
"GL179AR","E00113110",137,95
"GL179AR","E00113112",7,5
"GL179AT","E00113110",6,10
"GL179AT","E00113112",57,90
"GL179AW","E00113110",21,95
"GL179AW","E00113112",1,5
"GL179BJ","E00070842",16,46
"GL179BJ","E00070981",19,54
"GL179BS","E00113152",6,10
"GL179BS","E00113154",56,90
"GL179EB","E00113151",2,67
"GL179EB","E00113152",1,33
"GL179EE","E00113151",25,93
"GL179EE","E00113152",2,7
"GL179ER","E00113151",2,10
"GL179ER","E00113152",18,90
"GL179FB","E00113151",6,9
"GL179FB","E00113152",64,91
"GL179HL","E00113153",5,13
"GL179HL","E00113154",34,87
"GL179HX","E00113152",2,4
"GL179HX","E00113153",44,96
"GL179HY","E00113152",41,67
"GL179HY","E00113153",4,7
"GL179HY","E00113154",16,26
"GL179JN","E00113046",6,43
"GL179JN","E00113112",8,57
"GL179JP","E00113150",71,95
"GL179JP","E00113152",4,5
"GL179JQ","E00113150",4,11
"GL179JQ","E00113151",31,89
"GL179JU","E00113150",2,2
"GL179JU","E00113151",79,98
"GL179LD","E00113150",52,85
"GL179LD","E00113151",9,15
"GL179LQ","E00113116",27,96
"GL179LQ","E00113117",1,4
"GL179LT","E00113022",2,50
"GL179LT","E00113116",2,50
"GL179NU","E00113118",28,90
"GL179NU","E00113124",3,10
"GL179PX","E00113116",2,17
"GL179PX","E00113117",10,83
"GL179PY","E00113116",14,70
"GL179PY","E00113117",5,25
"GL179PY","E00113120",1,5
"GL179QD","E00113117",53,95
"GL179QD","E00113121",3,5
"GL179QL","E00113019",1,4
"GL179QL","E00113117",23,96
"GL179QS","E00113115",2,3
"GL179QS","E00113120",71,97
"GL179RQ","E00113119",2,50
"GL179RQ","E00113120",2,50
"GL179SA","E00113116",1,3
"GL179SA","E00113120",30,97
"GL179SJ","E00113115",2,40
"GL179SJ","E00113116",3,60
"GL179SU","E00113115",9,32
"GL179SU","E00113119",18,64
"GL179SU","E00113124",1,4
"GL179SW","E00113115",30,83
"GL179SW","E00113120",6,17
"GL179TJ","E00113122",20,91
"GL179TJ","E00113124",2,9
"GL179TN","E00113122",1,33
"GL179TN","E00113124",2,67
"GL179TP","E00113122",7,10
"GL179TP","E00113124",60,90
"GL179UD","E00113115",15,47
"GL179UD","E00113126",17,53
"GL179US","E00113122",94,96
"GL179US","E00113124",4,4
"GL179UW","E00113111",2,50
"GL179UW","E00113113",2,50
"GL179UZ","E00113123",2,4
"GL179UZ","E00113125",47,96
"GL179XD","E00113122",3,6
"GL179XD","E00113123",48,94
"GL179XN","E00113110",3,18
"GL179XN","E00113113",2,12
"GL179XN","E00113123",12,71
"GL179XQ","E00113122",3,43
"GL179XQ","E00113124",4,57
"GL179XR","E00113111",32,97
"GL179XR","E00113113",1,3
"GL179XT","E00113122",2,15
"GL179XT","E00113124",11,85
"GL179XU","E00113111",26,84
"GL179XU","E00113113",5,16
"GL179YT","E00113122",16,76
"GL179YT","E00113125",5,24
"GL181AL","E00113166",29,88
"GL181AL","E00113167",4,12
"GL181AP","E00113165",5,56
"GL181AP","E00113170",4,44
"GL181BD","E00113196",3,75
"GL181BD","E00113197",1,25
"GL181BQ","E00113166",50,89
"GL181BQ","E00113196",6,11
"GL181DE","E00113196",1,5
"GL181DE","E00113199",21,95
"GL181DF","E00113198",11,58
"GL181DF","E00113199",8,42
"GL181DR","E00113198",50,96
"GL181DR","E00113199",2,4
"GL181DU","E00113164",13,24
"GL181DU","E00113165",17,31
"GL181DU","E00113166",25,45
"GL181DW","E00113198",31,89
"GL181DW","E00113212",4,11
"GL181ED","E00113091",17,57
"GL181ED","E00113197",13,43
"GL181EU","E00113164",3,33
"GL181EU","E00113165",2,22
"GL181EU","E00113168",4,44
"GL181GH","E00113199",6,35
"GL181GH","E00113200",11,65
"GL181HL","E00113091",13,72
"GL181HL","E00113218",5,28
"GL181HN","E00113091",26,76
"GL181HN","E00113197",8,24
"GL181HW","E00113091",3,60
"GL181HW","E00113197",2,40
"GL181JA","E00113168",2,2
"GL181JA","E00113174",83,98
"GL181JF","E00113217",11,79
"GL181JF","E00113219",3,21
"GL181JH","E00113174",4,40
"GL181JH","E00113217",6,60
"GL181JS","E00070980",5,26
"GL181JS","E00113217",14,74
"GL181JY","E00113217",7,37
"GL181JY","E00113219",12,63
"GL181LG","E00113198",46,85
"GL181LG","E00113199",8,15
"GL181LJ","E00113198",20,87
"GL181LJ","E00113212",3,13
"GL181LR","E00113014",9,25
"GL181LR","E00113212",27,75
"GL181LS","E00113014",14,45
"GL181LS","E00113198",3,10
"GL181LS","E00113212",14,45
"GL181LT","E00113014",39,93
"GL181LT","E00113199",3,7
"GL181LU","E00113014",22,36
"GL181LU","E00113199",39,64
"GL181NE","E00113199",2,20
"GL181NE","E00113217",8,80
"GL181NG","E00113199",6,38
"GL181NG","E00113200",10,63
"GL181NR","E00070980",27,84
"GL181NR","E00113200",5,16
"GL181NS","E00070980",24,92
"GL181NS","E00113200",2,8
"GL181NT","E00070980",6,67
"GL181NT","E00113200",3,33
"GL181NZ","E00070980",4,67
"GL181NZ","E00113200",2,33
"GL181PB","E00070980",11,44
"GL181PB","E00113200",14,56
"GL181PF","E00070980",1,6
"GL181PF","E00070984",15,94
"GL181QR","E00113163",4,25
"GL181QR","E00113217",12,75
"GL181QS","E00113167",18,75
"GL181QS","E00113196",6,25
"GL181RG","E00113196",17,63
"GL181RG","E00113199",10,37
"GL181SU","E00113170",16,32
"GL181SU","E00113173",34,68
"GL181SY","E00113165",4,25
"GL181SY","E00113195",12,75
"GL181SZ","E00113165",1,1
"GL181SZ","E00113196",126,99
"GL181TR","E00113165",5,63
"GL181TR","E00113196",3,38
"GL181TS","E00113169",27,40
"GL181TS","E00113171",12,18
"GL181TS","E00113173",29,43
"GL181UE","E00113164",5,56
"GL181UE","E00113174",4,44
"GL182AR","E00113017",15,83
"GL182AR","E00113018",3,17
"GL182AY","E00113015",30,94
"GL182AY","E00113016",2,6
"GL182BL","E00113014",10,34
"GL182BL","E00113212",19,66
"GL182BS","E00070963",7,17
"GL182BS","E00113018",34,83
"GL182DP","E00070861",7,15
"GL182DP","E00113014",41,85
"GL182EE","E00070963",3,14
"GL182EE","E00113017",19,86
"GL182EP","E00113015",9,69
"GL182EP","E00113016",4,31
"GL193AA","E00113219",5,56
"GL193AA","E00113221",4,44
"GL193AD","E00113025",2,13
"GL193AD","E00113221",13,87
"GL193AG","E00113220",6,19
"GL193AG","E00113221",26,81
"GL193AJ","E00113217",5,9
"GL193AJ","E00113219",51,91
"GL193AZ","E00113090",2,20
"GL193AZ","E00114110",8,80
"GL193BB","E00113090",5,45
"GL193BB","E00114122",6,55
"GL193BG","E00113090",29,94
"GL193BG","E00168936",2,6
"GL193BJ","E00113090",42,91
"GL193BJ","E00114122",4,9
"GL193BN","E00113090",94,97
"GL193BN","E00114110",3,3
"GL193BT","E00113087",4,5
"GL193BT","E00113090",63,86
"GL193BT","E00114110",2,3
"GL193BT","E00168936",4,5
"GL193DA","E00113087",36,80
"GL193DA","E00113216",5,11
"GL193DA","E00168936",4,9
"GL193DB","E00113087",2,4
"GL193DB","E00168936",48,96
"GL193DE","E00168936",2,8
"GL193DE","E00168937",22,92
"GL193DH","E00113090",15,68
"GL193DH","E00114122",7,32
"GL193DL","E00113028",3,38
"GL193DL","E00113029",5,63
"GL193DQ","E00113090",17,74
"GL193DQ","E00114122",6,26
"GL193DU","E00113028",4,6
"GL193DU","E00113029",66,94
"GL193EB","E00113026",24,92
"GL193EB","E00113027",2,8
"GL193EX","E00113027",29,94
"GL193EX","E00113028",2,6
"GL193HH","E00113027",23,70
"GL193HH","E00113219",10,30
"GL193HY","E00113212",7,50
"GL193HY","E00113213",7,50
"GL193JE","E00113212",35,88
"GL193JE","E00113213",5,13
"GL193JT","E00113213",32,97
"GL193JT","E00113214",1,3
"GL193LB","E00113213",2,20
"GL193LB","E00113214",8,80
"GL193LR","E00113213",10,91
"GL193LR","E00113214",1,9
"GL193NT","E00113216",7,88
"GL193NT","E00164236",1,13
"GL193NW","E00113088",28,62
"GL193NW","E00113215",17,38
"GL193NX","E00113087",24,96
"GL193NX","E00164236",1,4
"GL193NZ","E00113087",3,11
"GL193NZ","E00113216",14,52
"GL193NZ","E00164236",10,37
"GL193PA","E00113216",1,8
"GL193PA","E00164236",12,92
"GL193PG","E00164236",1,2
"GL193PG","E00164238",55,98
"GL193PR","E00164233",9,26
"GL193PR","E00164238",26,74
"GL193RF","E00113088",19,18
"GL193RF","E00113215",87,82
"GL193RG","E00113088",69,91
"GL193RG","E00113215",7,9
"GL193RT","E00113088",3,9
"GL193RT","E00113215",30,91
"GL193RY","E00113215",30,53
"GL193RY","E00113216",27,47
"GL194AA","E00114096",32,94
"GL194AA","E00114102",2,6
"GL194BP","E00114092",8,67
"GL194BP","E00114095",4,33
"GL194DD","E00114092",5,56
"GL194DD","E00114093",4,44
"GL194DQ","E00114093",2,5
"GL194DQ","E00114094",42,95
"GL194HF","E00114112",9,82
"GL194HF","E00114125",2,18
"GL194HH","E00114112",2,13
"GL194HH","E00114125",13,87
"GL194HT","E00114110",2,4
"GL194HT","E00114111",53,96
"GL194JD","E00114110",19,79
"GL194JD","E00114111",5,21
"GL194JJ","E00114110",33,94
"GL194JJ","E00114111",2,6
"GL194JN","E00113087",4,44
"GL194JN","E00114110",5,56
"GL194JW","E00113087",3,5
"GL194JW","E00114110",37,59
"GL194JW","E00114111",1,2
"GL194JW","E00114114",22,35
"GL194LJ","E00113087",2,7
"GL194LJ","E00114114",23,85
"GL194LJ","E00114125",2,7
"GL194LL","E00113087",7,20
"GL194LL","E00114114",28,80
"GL194LX","E00114112",14,78
"GL194LX","E00164235",4,22
"GL194LY","E00114112",4,20
"GL194LY","E00164235",16,80
"GL194NE","E00113087",2,14
"GL194NE","E00164236",12,86
"GL194NS","E00113087",11,42
"GL194NS","E00164236",15,58
"GL194NX","E00113087",6,15
"GL194NX","E00164236",35,85
"GL194QJ","E00164235",2,18
"GL194QJ","E00164237",9,82
"GL194QQ","E00164235",22,50
"GL194QQ","E00164237",22,50
"GL205AE","E00114197",1,6
"GL205AE","E00114199",16,94
"GL205AY","E00114204",26,29
"GL205AY","E00168992",65,71
"GL205BB","E00114197",21,78
"GL205BB","E00114208",6,22
"GL205BE","E00114208",5,83
"GL205BE","E00114210",1,17
"GL205BH","E00114194",1,9
"GL205BH","E00114208",10,91
"GL205BU","E00168989",2,50
"GL205BU","E00168992",2,50
"GL205BY","E00114204",10,53
"GL205BY","E00168992",9,47
"GL205DG","E00114207",21,95
"GL205DG","E00114209",1,5
"GL205DX","E00114206",16,76
"GL205DX","E00114207",5,24
"GL205FL","E00168990",32,71
"GL205FL","E00168992",13,29
"GL205FW","E00168990",38,81
"GL205FW","E00168992",9,19
"GL205HJ","E00114191",28,97
"GL205HJ","E00114192",1,3
"GL205JU","E00114197",29,76
"GL205JU","E00114198",9,24
"GL205JW","E00114191",4,40
"GL205JW","E00114192",6,60
"GL205PA","E00114196",3,13
"GL205PA","E00114199",21,88
"GL205PG","E00114186",5,50
"GL205PG","E00114199",5,50
"GL205PY","E00114196",1,7
"GL205PY","E00114197",14,93
"GL205QF","E00114196",3,27
"GL205QF","E00114198",8,73
"GL205QU","E00114175",4,11
"GL205QU","E00114182",34,89
"GL205RJ","E00114195",15,75
"GL205RJ","E00114209",5,25
"GL205SR","E00114194",19,90
"GL205SR","E00114199",2,10
"GL205SW","E00114185",2,13
"GL205SW","E00114194",13,87
"GL205TP","E00114186",113,97
"GL205TP","E00114187",4,3
"GL205UF","E00114196",3,38
"GL205UF","E00114198",5,63
"GL205UG","E00114197",5,63
"GL205UG","E00114198",3,38
"GL206AA","E00114210",2,50
"GL206AA","E00164234",2,50
"GL206AF","E00164234",4,57
"GL206AF","E00164237",3,43
"GL206AX","E00164237",14,48
"GL206AX","E00164239",15,52
"GL206BZ","E00114211",3,50
"GL206BZ","E00114214",3,50
"GL206DE","E00114211",49,92
"GL206DE","E00114214",4,8
"GL206DR","E00114211",58,88
"GL206DR","E00114215",8,12
"GL206DW","E00114211",1,1
"GL206DW","E00114213",120,99
"GL206EB","E00114208",3,6
"GL206EB","E00114210",48,94
"GL206ED","E00114210",4,31
"GL206ED","E00114212",9,69
"GL206HA","E00114212",3,21
"GL206HA","E00164304",11,79
"GL206HE","E00114212",12,29
"GL206HE","E00164303",30,71
"GL206JD","E00114211",2,10
"GL206JD","E00114213",19,90
"GL207AA","E00165315",52,93
"GL207AA","E00165320",4,7
"GL207AF","E00165315",66,97
"GL207AF","E00165320",2,3
"GL207DA","E00114092",17,27
"GL207DA","E00114193",46,73
"GL207DE","E00114092",15,79
"GL207DE","E00114193",4,21
"GL207DN","E00114185",23,68
"GL207DN","E00114193",11,32
"GL207EB","E00164982",14,82
"GL207EB","E00168990",3,18
"GL207ED","E00114156",2,6
"GL207ED","E00164982",34,94
"GL207EN","E00164983",2,7
"GL207EN","E00164985",15,54
"GL207EN","E00165317",11,39
"GL207EP","E00164985",5,16
"GL207EP","E00165317",26,84
"GL207EY","E00164985",10,59
"GL207EY","E00164988",7,41
"GL207HU","E00165318",4,67
"GL207HU","E00165319",2,33
"GL207JD","E00165317",3,21
"GL207JD","E00165319",11,79
"GL207LR","E00164981",3,8
"GL207LR","E00164987",33,92
"GL207LW","E00164981",34,97
"GL207LW","E00164985",1,3
"GL207NA","E00164983",8,80
"GL207NA","E00164986",2,20
"GL207NT","E00165319",5,12
"GL207NT","E00165320",36,88
"GL207RA","E00113971",29,85
"GL207RA","E00168998",5,15
"GL207RG","E00113971",39,95
"GL207RG","E00168998",2,5
"GL207RN","E00113973",16,25
"GL207RN","E00168991",48,75
"GL207RP","E00168991",93,48
"GL207RP","E00168993",27,14
"GL207RP","E00168994",44,23
"GL207RP","E00168998",28,15
"GL207RQ","E00113973",3,12
"GL207RQ","E00168988",23,88
"GL207RW","E00168988",154,74
"GL207RW","E00168991",53,26
"GL207RZ","E00168991",27,75
"GL207RZ","E00168994",9,25
"GL207SL","E00113971",28,29
"GL207SL","E00168987",68,71
"GL207SN","E00113971",15,83
"GL207SN","E00168987",3,17
"GL207TA","E00168995",73,39
"GL207TA","E00168996",13,7
"GL207TA","E00168997",76,40
"GL207TA","E00168998",26,14
"GL207TD","E00168987",26,33
"GL207TD","E00168995",14,18
"GL207TD","E00168996",30,38
"GL207TD","E00168997",2,3
"GL207TD","E00168998",8,10
"GL207TQ","E00168997",12,31
"GL207TQ","E00168998",27,69
"GL207TU","E00168995",52,38
"GL207TU","E00168996",86,62
"GL207TY","E00168995",15,26
"GL207TY","E00168996",43,74
"GL208DA","E00114172",4,31
"GL208DA","E00114178",9,69
"GL208DP","E00114172",8,15
"GL208DP","E00114174",45,85
"GL208HP","E00164982",53,98
"GL208HP","E00165319",1,2
"GL208HZ","E00114145",3,12
"GL208HZ","E00114159",23,88
"GL208JA","E00114143",159,99
"GL208JA","E00165316",2,1
"GL208JD","E00114143",91,98
"GL208JD","E00114216",2,2
"GL208NE","E00113970",4,57
"GL208NE","E00114143",3,43
"GL208NR","E00114216",36,90
"GL208NR","E00114217",4,10
"GL208NX","E00114144",11,27
"GL208NX","E00114217",30,73
"GL208PD","E00114173",6,67
"GL208PD","E00114175",3,33
"GL208RP","E00114146",89,92
"GL208RP","E00114156",8,8
"GL208SH","E00114145",7,23
"GL208SH","E00114159",23,77
"GL208UF","E00114152",19,73
"GL208UF","E00114153",7,27
"GL208UL","E00114152",103,65
"GL208UL","E00114153",55,35
"GL208UN","E00114152",33,97
"GL208UN","E00114153",1,3
"GL2 0AE","E00113428",4,15
"GL2 0AE","E00113435",23,85
"GL2 0DD","E00113428",4,80
"GL2 0DD","E00113451",1,20
"GL2 0EH","E00113425",110,97
"GL2 0EH","E00113428",3,3
"GL2 0JL","E00113426",4,17
"GL2 0JL","E00113433",20,83
"GL2 0JU","E00113332",1,2
"GL2 0JU","E00113339",50,98
"GL2 0LG","E00113332",44,98
"GL2 0LG","E00113338",1,2
"GL2 0NU","E00113345",3,8
"GL2 0NU","E00113346",37,93
"GL2 0RP","E00113344",100,54
"GL2 0RP","E00113346",85,46
"GL2 0UB","E00113425",13,46
"GL2 0UB","E00113428",15,54
"GL2 0XS","E00113445",11,21
"GL2 0XS","E00113453",42,79
"GL2 2AR","E00168953",12,13
"GL2 2AR","E00168969",30,34
"GL2 2AR","E00168970",47,53
"GL2 2AU","E00168960",25,21
"GL2 2AU","E00168969",92,79
"GL2 2AW","E00168969",126,88
"GL2 2AW","E00168970",18,13
"GL2 2BB","E00168953",169,98
"GL2 2BB","E00168960",3,2
"GL2 2BE","E00168955",40,66
"GL2 2BE","E00168961",21,34
"GL2 2BF","E00168952",148,85
"GL2 2BF","E00168953",26,15
"GL2 2BJ","E00168961",11,4
"GL2 2BJ","E00168962",40,14
"GL2 2BJ","E00168963",58,21
"GL2 2BJ","E00168964",167,61
"GL2 2BS","E00168953",9,5
"GL2 2BS","E00168954",38,19
"GL2 2BS","E00168969",17,9
"GL2 2BS","E00168970",38,19
"GL2 2BS","E00168971",97,49
"GL2 2BT","E00168953",10,7
"GL2 2BT","E00168954",70,49
"GL2 2BT","E00168955",53,37
"GL2 2BT","E00168960",9,6
"GL2 2BU","E00168952",72,56
"GL2 2BU","E00168953",27,21
"GL2 2BU","E00168969",30,23
"GL2 2DH","E00168964",77,52
"GL2 2DH","E00168970",70,48
"GL2 2DJ","E00168964",18,26
"GL2 2DJ","E00168965",18,26
"GL2 2DJ","E00168966",33,48
"GL2 2DN","E00168965",16,17
"GL2 2DN","E00168966",76,83
"GL2 2DP","E00168965",2,3
"GL2 2DP","E00168966",67,97
"GL2 2DR","E00168962",18,21
"GL2 2DR","E00168966",19,23
"GL2 2DR","E00168967",35,42
"GL2 2DR","E00168968",12,14
"GL2 2DS","E00168965",53,71
"GL2 2DS","E00168966",22,29
"GL2 2DT","E00168965",25,36
"GL2 2DT","E00168967",19,27
"GL2 2DT","E00168968",26,37
"GL2 2DU","E00168965",10,32
"GL2 2DU","E00168966",17,55
"GL2 2DU","E00168971",4,13
"GL2 2DX","E00168966",95,83
"GL2 2DX","E00168970",20,17
"GL2 2DY","E00168966",5,9
"GL2 2DY","E00168971",50,91
"GL2 2EA","E00168965",47,61
"GL2 2EA","E00168971",30,39
"GL2 2EB","E00168961",3,9
"GL2 2EB","E00168963",29,91
"GL2 2EB","E00168964",0,0
"GL2 2EU","E00168967",29,64
"GL2 2EU","E00168968",16,36
"GL2 2EX","E00113532",4,22
"GL2 2EX","E00168968",14,78
"GL2 2EY","E00168964",8,13
"GL2 2EY","E00168967",52,87
"GL2 2EZ","E00168964",46,90
"GL2 2EZ","E00168967",5,10
"GL2 2FJ","E00168965",9,82
"GL2 2FJ","E00168968",2,18
"GL2 2FL","E00168964",15,68
"GL2 2FL","E00168967",7,32
"GL2 2RG","E00113550",1,3
"GL2 2RG","E00113765",31,97
"GL2 3NJ","E00113558",100,96
"GL2 3NJ","E00113566",4,4
"GL2 3NQ","E00113561",4,6
"GL2 3NQ","E00113564",58,94
"GL2 3NW","E00113551",3,9
"GL2 3NW","E00113566",31,91
"GL2 3SP","E00113755",6,38
"GL2 3SP","E00113771",10,63
"GL2 3ST","E00113755",49,96
"GL2 3ST","E00114124",2,4
"GL2 4JA","E00113766",8,18
"GL2 4JA","E00113767",36,82
"GL2 4JE","E00113766",138,85
"GL2 4JE","E00113767",22,14
"GL2 4JE","E00113768",2,1
"GL2 4JL","E00113766",48,39
"GL2 4JL","E00113767",74,61
"GL2 4JN","E00113767",60,63
"GL2 4JN","E00113768",35,37
"GL2 4LB","E00113555",69,62
"GL2 4LB","E00113556",42,38
"GL2 4LR","E00113555",3,8
"GL2 4LR","E00113556",36,92
"GL2 4NA","E00113536",13,24
"GL2 4NA","E00168951",42,76
"GL2 4NE","E00113558",2,4
"GL2 4NE","E00168956",50,96
"GL2 4PN","E00113534",6,17
"GL2 4PN","E00113539",29,83
"GL2 4PX","E00113758",156,96
"GL2 4PX","E00113760",7,4
"GL2 4QW","E00168955",33,26
"GL2 4QW","E00168959",75,60
"GL2 4QW","E00168960",18,14
"GL2 4RE","E00168954",55,70
"GL2 4RE","E00168960",24,30
"GL2 4RJ","E00113764",2,4
"GL2 4RJ","E00113765",48,96
"GL2 4RR","E00113764",4,80
"GL2 4RR","E00113855",1,20
"GL2 4RW","E00113551",4,4
"GL2 4RW","E00113562",7,7
"GL2 4RW","E00113563",93,89
"GL2 4RY","E00113538",66,38
"GL2 4RY","E00113767",109,62
"GL2 4SP","E00113761",12,11
"GL2 4SP","E00113765",96,89
"GL2 4WB","E00113536",18,13
"GL2 4WB","E00168951",126,88
"GL2 4XR","E00113547",53,64
"GL2 4XR","E00113757",30,36
"GL2 5BQ","E00113525",1,1
"GL2 5BQ","E00113529",85,99
"GL2 5BW","E00113526",2,33
"GL2 5BW","E00113527",4,67
"GL2 5DL","E00168946",148,97
"GL2 5DL","E00168947",4,3
"GL2 5GB","E00168943",2,3
"GL2 5GB","E00168949",77,97
"GL2 5GD","E00113590",3,3
"GL2 5GD","E00168949",112,97
"GL2 5JS","E00113590",4,5
"GL2 5JS","E00168943",71,95
"GL2 5JU","E00168949",7,18
"GL2 5JU","E00168950",32,82
"GL2 5LA","E00113590",2,4
"GL2 5LA","E00168947",47,96
"GL2 7AF","E00113857",4,25
"GL2 7AF","E00113858",12,75
"GL2 7AN","E00113714",3,30
"GL2 7AN","E00113857",7,70
"GL2 7DE","E00113856",4,4
"GL2 7DE","E00113858",96,96
"GL2 7DJ","E00113623",3,13
"GL2 7DJ","E00113858",21,88
"GL2 7DU","E00113850",32,100
"GL2 7DU","E00113854",0,0
"GL2 7HA","E00113851",1,2
"GL2 7HA","E00113852",43,98
"GL2 7JG","E00113848",3,5
"GL2 7JG","E00113854",53,95
"GL2 7JQ","E00113848",7,58
"GL2 7JQ","E00113854",5,42
"GL2 7JY","E00113850",3,4
"GL2 7JY","E00113853",76,96
"GL2 7JZ","E00113853",33,92
"GL2 7JZ","E00113860",3,8
"GL2 7LA","E00113850",2,20
"GL2 7LA","E00113853",5,50
"GL2 7LA","E00113860",3,30
"GL2 7LZ","E00113746",16,47
"GL2 7LZ","E00113855",18,53
"GL2 7NG","E00113770",14,78
"GL2 7NG","E00113855",4,22
"GL2 7NH","E00113770",2,40
"GL2 7NH","E00113855",3,60
"GL2 7NZ","E00113859",7,88
"GL2 7NZ","E00113860",1,13
"GL2 7PD","E00113850",41,93
"GL2 7PD","E00113860",3,7
"GL2 7PF","E00113745",4,67
"GL2 7PF","E00113850",2,33
"GL2 7PR","E00113850",37,95
"GL2 7PR","E00113851",2,5
"GL2 7PT","E00113859",60,95
"GL2 7PT","E00113860",3,5
"GL2 8AB","E00113025",6,75
"GL2 8AB","E00114119",2,25
"GL2 8AR","E00113024",26,84
"GL2 8AR","E00113193",5,16
"GL2 8DD","E00114116",4,25
"GL2 8DD","E00114120",12,75
"GL2 8DG","E00113218",0,0
"GL2 8DG","E00114119",0,0
"GL2 8DG","E00114120",29,100
"GL2 8DJ","E00114116",139,95
"GL2 8DJ","E00114121",8,5
"GL2 8DY","E00113218",41,93
"GL2 8DY","E00113220",3,7
"GL2 8ED","E00113218",47,96
"GL2 8ED","E00113220",2,4
"GL2 8HA","E00114122",3,23
"GL2 8HA","E00114123",10,77
"GL2 8HW","E00114122",2,29
"GL2 8HW","E00114123",5,71
"GL2 8JS","E00113193",10,37
"GL2 8JS","E00114124",17,63
"GL2 8NH","E00114115",1,4
"GL2 8NH","E00114116",23,96
"GL2 9BU","E00114097",55,96
"GL2 9BU","E00114098",2,4
"GL2 9EE","E00113412",2,10
"GL2 9EE","E00113427",18,90
